ligand,receptor,pathway,signaling_type,version
LAMC3,ITGA3_ITGB1,LAMININ,ECM-Receptor,CellChatDB v1
RELN,ITGA3_ITGB1,RELN,ECM-Receptor,CellChatDB v1
THBS1,ITGA3_ITGB1,THBS,ECM-Receptor,CellChatDB v1
THBS2,ITGA3_ITGB1,THBS,ECM-Receptor,CellChatDB v1
THBS3,ITGA3_ITGB1,THBS,ECM-Receptor,CellChatDB v1
THBS4,ITGA3_ITGB1,THBS,ECM-Receptor,CellChatDB v1
COMP,ITGA3_ITGB1,THBS,ECM-Receptor,CellChatDB v1
COL1A1,ITGA3_ITGB1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL1A2,ITGA3_ITGB1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL2A1,ITGA3_ITGB1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL4A1,ITGA3_ITGB1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL4A2,ITGA3_ITGB1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL4A3,ITGA3_ITGB1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL4A4,ITGA3_ITGB1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL4A5,ITGA3_ITGB1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL4A6,ITGA3_ITGB1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL6A1,ITGA3_ITGB1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL6A2,ITGA3_ITGB1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL6A3,ITGA3_ITGB1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL6A5,ITGA3_ITGB1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL6A6,ITGA3_ITGB1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL9A1,ITGA3_ITGB1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL9A2,ITGA3_ITGB1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL9A3,ITGA3_ITGB1,COLLAGEN,ECM-Receptor,CellChatDB v1
LAMA1,ITGA6_ITGB1,LAMININ,ECM-Receptor,CellChatDB v1
LAMA2,ITGA6_ITGB1,LAMININ,ECM-Receptor,CellChatDB v1
LAMA3,ITGA6_ITGB1,LAMININ,ECM-Receptor,CellChatDB v1
LAMA4,ITGA6_ITGB1,LAMININ,ECM-Receptor,CellChatDB v1
LAMA5,ITGA6_ITGB1,LAMININ,ECM-Receptor,CellChatDB v1
LAMB1,ITGA6_ITGB1,LAMININ,ECM-Receptor,CellChatDB v1
LAMB2,ITGA6_ITGB1,LAMININ,ECM-Receptor,CellChatDB v1
LAMB3,ITGA6_ITGB1,LAMININ,ECM-Receptor,CellChatDB v1
LAMC1,ITGA6_ITGB1,LAMININ,ECM-Receptor,CellChatDB v1
LAMC2,ITGA6_ITGB1,LAMININ,ECM-Receptor,CellChatDB v1
LAMC3,ITGA6_ITGB1,LAMININ,ECM-Receptor,CellChatDB v1
LAMA1,ITGA7_ITGB1,LAMININ,ECM-Receptor,CellChatDB v1
LAMA2,ITGA7_ITGB1,LAMININ,ECM-Receptor,CellChatDB v1
LAMA3,ITGA7_ITGB1,LAMININ,ECM-Receptor,CellChatDB v1
LAMA4,ITGA7_ITGB1,LAMININ,ECM-Receptor,CellChatDB v1
LAMA5,ITGA7_ITGB1,LAMININ,ECM-Receptor,CellChatDB v1
LAMB1,ITGA7_ITGB1,LAMININ,ECM-Receptor,CellChatDB v1
LAMB2,ITGA7_ITGB1,LAMININ,ECM-Receptor,CellChatDB v1
LAMB3,ITGA7_ITGB1,LAMININ,ECM-Receptor,CellChatDB v1
LAMC1,ITGA7_ITGB1,LAMININ,ECM-Receptor,CellChatDB v1
LAMC2,ITGA7_ITGB1,LAMININ,ECM-Receptor,CellChatDB v1
LAMC3,ITGA7_ITGB1,LAMININ,ECM-Receptor,CellChatDB v1
VTN,ITGA8_ITGB1,VTN,ECM-Receptor,CellChatDB v1
TNC,ITGA8_ITGB1,TENASCIN,ECM-Receptor,CellChatDB v1
TNR,ITGA8_ITGB1,TENASCIN,ECM-Receptor,CellChatDB v1
TNN,ITGA8_ITGB1,TENASCIN,ECM-Receptor,CellChatDB v1
TNXB,ITGA8_ITGB1,TENASCIN,ECM-Receptor,CellChatDB v1
"FREM1, NPNT, FRAS1",ITGA8_ITGB1,NPNT,ECM-Receptor,CellChatDB v1
"FREM2, NPNT, FRAS1",ITGA8_ITGB1,NPNT,ECM-Receptor,CellChatDB v1
TNC,ITGA9_ITGB1,TENASCIN,ECM-Receptor,CellChatDB v1
TNR,ITGA9_ITGB1,TENASCIN,ECM-Receptor,CellChatDB v1
TNN,ITGA9_ITGB1,TENASCIN,ECM-Receptor,CellChatDB v1
TNXB,ITGA9_ITGB1,TENASCIN,ECM-Receptor,CellChatDB v1
COL1A1,ITGA9_ITGB1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL1A2,ITGA9_ITGB1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL2A1,ITGA9_ITGB1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL4A1,ITGA9_ITGB1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL4A2,ITGA9_ITGB1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL4A3,ITGA9_ITGB1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL4A4,ITGA9_ITGB1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL4A5,ITGA9_ITGB1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL4A6,ITGA9_ITGB1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL6A1,ITGA9_ITGB1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL6A2,ITGA9_ITGB1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL6A3,ITGA9_ITGB1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL6A5,ITGA9_ITGB1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL6A6,ITGA9_ITGB1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL9A1,ITGA9_ITGB1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL9A2,ITGA9_ITGB1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL9A3,ITGA9_ITGB1,COLLAGEN,ECM-Receptor,CellChatDB v1
LAMA1,ITGA9_ITGB1,LAMININ,ECM-Receptor,CellChatDB v1
LAMA2,ITGA9_ITGB1,LAMININ,ECM-Receptor,CellChatDB v1
LAMA3,ITGA9_ITGB1,LAMININ,ECM-Receptor,CellChatDB v1
LAMA4,ITGA9_ITGB1,LAMININ,ECM-Receptor,CellChatDB v1
LAMA5,ITGA9_ITGB1,LAMININ,ECM-Receptor,CellChatDB v1
LAMB1,ITGA9_ITGB1,LAMININ,ECM-Receptor,CellChatDB v1
LAMB2,ITGA9_ITGB1,LAMININ,ECM-Receptor,CellChatDB v1
LAMB3,ITGA9_ITGB1,LAMININ,ECM-Receptor,CellChatDB v1
LAMC1,ITGA9_ITGB1,LAMININ,ECM-Receptor,CellChatDB v1
LAMC2,ITGA9_ITGB1,LAMININ,ECM-Receptor,CellChatDB v1
LAMC3,ITGA9_ITGB1,LAMININ,ECM-Receptor,CellChatDB v1
COL1A1,ITGA10_ITGB1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL1A2,ITGA10_ITGB1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL2A1,ITGA10_ITGB1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL4A1,ITGA10_ITGB1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL4A2,ITGA10_ITGB1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL4A3,ITGA10_ITGB1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL4A4,ITGA10_ITGB1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL4A5,ITGA10_ITGB1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL4A6,ITGA10_ITGB1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL6A1,ITGA10_ITGB1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL6A2,ITGA10_ITGB1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL6A3,ITGA10_ITGB1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL6A5,ITGA10_ITGB1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL6A6,ITGA10_ITGB1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL9A1,ITGA10_ITGB1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL9A2,ITGA10_ITGB1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL9A3,ITGA10_ITGB1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL1A1,ITGB1_ITGA11,COLLAGEN,ECM-Receptor,CellChatDB v1
COL1A2,ITGB1_ITGA11,COLLAGEN,ECM-Receptor,CellChatDB v1
COL2A1,ITGB1_ITGA11,COLLAGEN,ECM-Receptor,CellChatDB v1
COL4A1,ITGB1_ITGA11,COLLAGEN,ECM-Receptor,CellChatDB v1
COL4A2,ITGB1_ITGA11,COLLAGEN,ECM-Receptor,CellChatDB v1
COL4A3,ITGB1_ITGA11,COLLAGEN,ECM-Receptor,CellChatDB v1
COL4A4,ITGB1_ITGA11,COLLAGEN,ECM-Receptor,CellChatDB v1
COL4A5,ITGB1_ITGA11,COLLAGEN,ECM-Receptor,CellChatDB v1
COL4A6,ITGB1_ITGA11,COLLAGEN,ECM-Receptor,CellChatDB v1
COL6A1,ITGB1_ITGA11,COLLAGEN,ECM-Receptor,CellChatDB v1
COL6A2,ITGB1_ITGA11,COLLAGEN,ECM-Receptor,CellChatDB v1
COL6A3,ITGB1_ITGA11,COLLAGEN,ECM-Receptor,CellChatDB v1
COL6A5,ITGB1_ITGA11,COLLAGEN,ECM-Receptor,CellChatDB v1
COL6A6,ITGB1_ITGA11,COLLAGEN,ECM-Receptor,CellChatDB v1
COL9A1,ITGB1_ITGA11,COLLAGEN,ECM-Receptor,CellChatDB v1
COL9A2,ITGB1_ITGA11,COLLAGEN,ECM-Receptor,CellChatDB v1
COL9A3,ITGB1_ITGA11,COLLAGEN,ECM-Receptor,CellChatDB v1
FN1,ITGAV_ITGB1,FN1,ECM-Receptor,CellChatDB v1
VTN,ITGAV_ITGB1,VTN,ECM-Receptor,CellChatDB v1
DSPP,ITGAV_ITGB1,DSPP,ECM-Receptor,CellChatDB v1
FN1,ITGA4_ITGB7,FN1,ECM-Receptor,CellChatDB v1
FN1,ITGAV_ITGB3,FN1,ECM-Receptor,CellChatDB v1
VTN,ITGAV_ITGB3,VTN,ECM-Receptor,CellChatDB v1
VWF,ITGAV_ITGB3,VWF,ECM-Receptor,CellChatDB v1
TNC,ITGAV_ITGB3,TENASCIN,ECM-Receptor,CellChatDB v1
TNR,ITGAV_ITGB3,TENASCIN,ECM-Receptor,CellChatDB v1
TNN,ITGAV_ITGB3,TENASCIN,ECM-Receptor,CellChatDB v1
TNXB,ITGAV_ITGB3,TENASCIN,ECM-Receptor,CellChatDB v1
IBSP,ITGAV_ITGB3,BSP,ECM-Receptor,CellChatDB v1
THBS1,ITGAV_ITGB3,THBS,ECM-Receptor,CellChatDB v1
THBS2,ITGAV_ITGB3,THBS,ECM-Receptor,CellChatDB v1
THBS3,ITGAV_ITGB3,THBS,ECM-Receptor,CellChatDB v1
THBS4,ITGAV_ITGB3,THBS,ECM-Receptor,CellChatDB v1
COMP,ITGAV_ITGB3,THBS,ECM-Receptor,CellChatDB v1
DMP1,ITGAV_ITGB3,DMP1,ECM-Receptor,CellChatDB v1
FN1,ITGA2B_ITGB3,FN1,ECM-Receptor,CellChatDB v1
VTN,ITGA2B_ITGB3,VTN,ECM-Receptor,CellChatDB v1
VWF,ITGA2B_ITGB3,VWF,ECM-Receptor,CellChatDB v1
TNC,ITGA2B_ITGB3,TENASCIN,ECM-Receptor,CellChatDB v1
TNR,ITGA2B_ITGB3,TENASCIN,ECM-Receptor,CellChatDB v1
TNN,ITGA2B_ITGB3,TENASCIN,ECM-Receptor,CellChatDB v1
TNXB,ITGA2B_ITGB3,TENASCIN,ECM-Receptor,CellChatDB v1
VTN,ITGAV_ITGB5,VTN,ECM-Receptor,CellChatDB v1
IBSP,ITGAV_ITGB5,BSP,ECM-Receptor,CellChatDB v1
TNC,ITGAV_ITGB6,TENASCIN,ECM-Receptor,CellChatDB v1
TNR,ITGAV_ITGB6,TENASCIN,ECM-Receptor,CellChatDB v1
TNN,ITGAV_ITGB6,TENASCIN,ECM-Receptor,CellChatDB v1
TNXB,ITGAV_ITGB6,TENASCIN,ECM-Receptor,CellChatDB v1
FN1,ITGAV_ITGB6,FN1,ECM-Receptor,CellChatDB v1
DSPP,ITGAV_ITGB6,DSPP,ECM-Receptor,CellChatDB v1
VTN,ITGAV_ITGB8,VTN,ECM-Receptor,CellChatDB v1
FN1,ITGAV_ITGB8,FN1,ECM-Receptor,CellChatDB v1
LAMA1,ITGAV_ITGB8,LAMININ,ECM-Receptor,CellChatDB v1
LAMA2,ITGAV_ITGB8,LAMININ,ECM-Receptor,CellChatDB v1
LAMA3,ITGAV_ITGB8,LAMININ,ECM-Receptor,CellChatDB v1
LAMA4,ITGAV_ITGB8,LAMININ,ECM-Receptor,CellChatDB v1
LAMA5,ITGAV_ITGB8,LAMININ,ECM-Receptor,CellChatDB v1
LAMB1,ITGAV_ITGB8,LAMININ,ECM-Receptor,CellChatDB v1
LAMB2,ITGAV_ITGB8,LAMININ,ECM-Receptor,CellChatDB v1
LAMB3,ITGAV_ITGB8,LAMININ,ECM-Receptor,CellChatDB v1
LAMC1,ITGAV_ITGB8,LAMININ,ECM-Receptor,CellChatDB v1
LAMC2,ITGAV_ITGB8,LAMININ,ECM-Receptor,CellChatDB v1
LAMC3,ITGAV_ITGB8,LAMININ,ECM-Receptor,CellChatDB v1
COL1A1,ITGAV_ITGB8,COLLAGEN,ECM-Receptor,CellChatDB v1
COL1A2,ITGAV_ITGB8,COLLAGEN,ECM-Receptor,CellChatDB v1
COL2A1,ITGAV_ITGB8,COLLAGEN,ECM-Receptor,CellChatDB v1
COL4A1,ITGAV_ITGB8,COLLAGEN,ECM-Receptor,CellChatDB v1
COL4A2,ITGAV_ITGB8,COLLAGEN,ECM-Receptor,CellChatDB v1
COL4A3,ITGAV_ITGB8,COLLAGEN,ECM-Receptor,CellChatDB v1
COL4A4,ITGAV_ITGB8,COLLAGEN,ECM-Receptor,CellChatDB v1
COL4A5,ITGAV_ITGB8,COLLAGEN,ECM-Receptor,CellChatDB v1
COL4A6,ITGAV_ITGB8,COLLAGEN,ECM-Receptor,CellChatDB v1
COL6A1,ITGAV_ITGB8,COLLAGEN,ECM-Receptor,CellChatDB v1
COL6A2,ITGAV_ITGB8,COLLAGEN,ECM-Receptor,CellChatDB v1
COL6A3,ITGAV_ITGB8,COLLAGEN,ECM-Receptor,CellChatDB v1
COL6A5,ITGAV_ITGB8,COLLAGEN,ECM-Receptor,CellChatDB v1
COL6A6,ITGAV_ITGB8,COLLAGEN,ECM-Receptor,CellChatDB v1
COL9A1,ITGAV_ITGB8,COLLAGEN,ECM-Receptor,CellChatDB v1
COL9A2,ITGAV_ITGB8,COLLAGEN,ECM-Receptor,CellChatDB v1
COL9A3,ITGAV_ITGB8,COLLAGEN,ECM-Receptor,CellChatDB v1
LAMA1,ITGA6_ITGB4,LAMININ,ECM-Receptor,CellChatDB v1
LAMA2,ITGA6_ITGB4,LAMININ,ECM-Receptor,CellChatDB v1
LAMA3,ITGA6_ITGB4,LAMININ,ECM-Receptor,CellChatDB v1
LAMA4,ITGA6_ITGB4,LAMININ,ECM-Receptor,CellChatDB v1
LAMA5,ITGA6_ITGB4,LAMININ,ECM-Receptor,CellChatDB v1
LAMB1,ITGA6_ITGB4,LAMININ,ECM-Receptor,CellChatDB v1
LAMB2,ITGA6_ITGB4,LAMININ,ECM-Receptor,CellChatDB v1
LAMB3,ITGA6_ITGB4,LAMININ,ECM-Receptor,CellChatDB v1
LAMC1,ITGA6_ITGB4,LAMININ,ECM-Receptor,CellChatDB v1
LAMC2,ITGA6_ITGB4,LAMININ,ECM-Receptor,CellChatDB v1
LAMC3,ITGA6_ITGB4,LAMININ,ECM-Receptor,CellChatDB v1
FN1,CD44,FN1,ECM-Receptor,CellChatDB v1
COL1A1,CD44,COLLAGEN,ECM-Receptor,CellChatDB v1
COL1A2,CD44,COLLAGEN,ECM-Receptor,CellChatDB v1
COL2A1,CD44,COLLAGEN,ECM-Receptor,CellChatDB v1
COL4A1,CD44,COLLAGEN,ECM-Receptor,CellChatDB v1
COL4A2,CD44,COLLAGEN,ECM-Receptor,CellChatDB v1
COL4A3,CD44,COLLAGEN,ECM-Receptor,CellChatDB v1
COL4A4,CD44,COLLAGEN,ECM-Receptor,CellChatDB v1
COL4A5,CD44,COLLAGEN,ECM-Receptor,CellChatDB v1
COL4A6,CD44,COLLAGEN,ECM-Receptor,CellChatDB v1
COL6A1,CD44,COLLAGEN,ECM-Receptor,CellChatDB v1
COL6A2,CD44,COLLAGEN,ECM-Receptor,CellChatDB v1
COL6A3,CD44,COLLAGEN,ECM-Receptor,CellChatDB v1
COL6A5,CD44,COLLAGEN,ECM-Receptor,CellChatDB v1
COL6A6,CD44,COLLAGEN,ECM-Receptor,CellChatDB v1
COL9A1,CD44,COLLAGEN,ECM-Receptor,CellChatDB v1
COL9A2,CD44,COLLAGEN,ECM-Receptor,CellChatDB v1
COL9A3,CD44,COLLAGEN,ECM-Receptor,CellChatDB v1
LAMA1,CD44,LAMININ,ECM-Receptor,CellChatDB v1
LAMA2,CD44,LAMININ,ECM-Receptor,CellChatDB v1
LAMA3,CD44,LAMININ,ECM-Receptor,CellChatDB v1
LAMA4,CD44,LAMININ,ECM-Receptor,CellChatDB v1
LAMA5,CD44,LAMININ,ECM-Receptor,CellChatDB v1
LAMB1,CD44,LAMININ,ECM-Receptor,CellChatDB v1
LAMB2,CD44,LAMININ,ECM-Receptor,CellChatDB v1
LAMB3,CD44,LAMININ,ECM-Receptor,CellChatDB v1
LAMC1,CD44,LAMININ,ECM-Receptor,CellChatDB v1
LAMC2,CD44,LAMININ,ECM-Receptor,CellChatDB v1
LAMC3,CD44,LAMININ,ECM-Receptor,CellChatDB v1
COL1A1,SDC1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL1A2,SDC1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL2A1,SDC1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL4A1,SDC1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL4A2,SDC1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL4A3,SDC1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL4A4,SDC1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL4A5,SDC1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL4A6,SDC1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL6A1,SDC1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL6A2,SDC1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL6A3,SDC1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL6A5,SDC1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL6A6,SDC1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL9A1,SDC1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL9A2,SDC1,COLLAGEN,ECM-Receptor,CellChatDB v1
COL9A3,SDC1,COLLAGEN,ECM-Receptor,CellChatDB v1
FN1,SDC1,FN1,ECM-Receptor,CellChatDB v1
TNC,SDC1,TENASCIN,ECM-Receptor,CellChatDB v1
TNR,SDC1,TENASCIN,ECM-Receptor,CellChatDB v1
TNN,SDC1,TENASCIN,ECM-Receptor,CellChatDB v1
TNXB,SDC1,TENASCIN,ECM-Receptor,CellChatDB v1
THBS1,SDC1,THBS,ECM-Receptor,CellChatDB v1
THBS2,SDC1,THBS,ECM-Receptor,CellChatDB v1
THBS3,SDC1,THBS,ECM-Receptor,CellChatDB v1
THBS4,SDC1,THBS,ECM-Receptor,CellChatDB v1
COMP,SDC1,THBS,ECM-Receptor,CellChatDB v1
COL1A1,SDC4,COLLAGEN,ECM-Receptor,CellChatDB v1
COL1A2,SDC4,COLLAGEN,ECM-Receptor,CellChatDB v1
COL2A1,SDC4,COLLAGEN,ECM-Receptor,CellChatDB v1
COL4A1,SDC4,COLLAGEN,ECM-Receptor,CellChatDB v1
COL4A2,SDC4,COLLAGEN,ECM-Receptor,CellChatDB v1
COL4A3,SDC4,COLLAGEN,ECM-Receptor,CellChatDB v1
COL4A4,SDC4,COLLAGEN,ECM-Receptor,CellChatDB v1
COL4A5,SDC4,COLLAGEN,ECM-Receptor,CellChatDB v1
COL4A6,SDC4,COLLAGEN,ECM-Receptor,CellChatDB v1
COL6A1,SDC4,COLLAGEN,ECM-Receptor,CellChatDB v1
COL6A2,SDC4,COLLAGEN,ECM-Receptor,CellChatDB v1
COL6A3,SDC4,COLLAGEN,ECM-Receptor,CellChatDB v1
COL6A5,SDC4,COLLAGEN,ECM-Receptor,CellChatDB v1
COL6A6,SDC4,COLLAGEN,ECM-Receptor,CellChatDB v1
COL9A1,SDC4,COLLAGEN,ECM-Receptor,CellChatDB v1
COL9A2,SDC4,COLLAGEN,ECM-Receptor,CellChatDB v1
COL9A3,SDC4,COLLAGEN,ECM-Receptor,CellChatDB v1
FN1,SDC4,FN1,ECM-Receptor,CellChatDB v1
TNC,SDC4,TENASCIN,ECM-Receptor,CellChatDB v1
TNR,SDC4,TENASCIN,ECM-Receptor,CellChatDB v1
TNN,SDC4,TENASCIN,ECM-Receptor,CellChatDB v1
TNXB,SDC4,TENASCIN,ECM-Receptor,CellChatDB v1
THBS1,SDC4,THBS,ECM-Receptor,CellChatDB v1
THBS2,SDC4,THBS,ECM-Receptor,CellChatDB v1
THBS3,SDC4,THBS,ECM-Receptor,CellChatDB v1
THBS4,SDC4,THBS,ECM-Receptor,CellChatDB v1
COMP,SDC4,THBS,ECM-Receptor,CellChatDB v1
LAMA1,SV2A,LAMININ,ECM-Receptor,CellChatDB v1
LAMA2,SV2A,LAMININ,ECM-Receptor,CellChatDB v1
LAMA3,SV2A,LAMININ,ECM-Receptor,CellChatDB v1
LAMA4,SV2A,LAMININ,ECM-Receptor,CellChatDB v1
LAMA5,SV2A,LAMININ,ECM-Receptor,CellChatDB v1
LAMB1,SV2A,LAMININ,ECM-Receptor,CellChatDB v1
LAMB2,SV2A,LAMININ,ECM-Receptor,CellChatDB v1
LAMB3,SV2A,LAMININ,ECM-Receptor,CellChatDB v1
LAMC1,SV2A,LAMININ,ECM-Receptor,CellChatDB v1
LAMC2,SV2A,LAMININ,ECM-Receptor,CellChatDB v1
LAMC3,SV2A,LAMININ,ECM-Receptor,CellChatDB v1
LAMA1,SV2B,LAMININ,ECM-Receptor,CellChatDB v1
LAMA2,SV2B,LAMININ,ECM-Receptor,CellChatDB v1
LAMA3,SV2B,LAMININ,ECM-Receptor,CellChatDB v1
LAMA4,SV2B,LAMININ,ECM-Receptor,CellChatDB v1
LAMA5,SV2B,LAMININ,ECM-Receptor,CellChatDB v1
LAMB1,SV2B,LAMININ,ECM-Receptor,CellChatDB v1
LAMB2,SV2B,LAMININ,ECM-Receptor,CellChatDB v1
LAMB3,SV2B,LAMININ,ECM-Receptor,CellChatDB v1
LAMC1,SV2B,LAMININ,ECM-Receptor,CellChatDB v1
LAMC2,SV2B,LAMININ,ECM-Receptor,CellChatDB v1
LAMC3,SV2B,LAMININ,ECM-Receptor,CellChatDB v1
LAMA1,SV2C,LAMININ,ECM-Receptor,CellChatDB v1
LAMA2,SV2C,LAMININ,ECM-Receptor,CellChatDB v1
LAMA3,SV2C,LAMININ,ECM-Receptor,CellChatDB v1
LAMA4,SV2C,LAMININ,ECM-Receptor,CellChatDB v1
LAMA5,SV2C,LAMININ,ECM-Receptor,CellChatDB v1
LAMB1,SV2C,LAMININ,ECM-Receptor,CellChatDB v1
LAMB2,SV2C,LAMININ,ECM-Receptor,CellChatDB v1
LAMB3,SV2C,LAMININ,ECM-Receptor,CellChatDB v1
LAMC1,SV2C,LAMININ,ECM-Receptor,CellChatDB v1
LAMC2,SV2C,LAMININ,ECM-Receptor,CellChatDB v1
LAMC3,SV2C,LAMININ,ECM-Receptor,CellChatDB v1
THBS1,CD36,THBS,ECM-Receptor,CellChatDB v1
THBS2,CD36,THBS,ECM-Receptor,CellChatDB v1
THBS3,CD36,THBS,ECM-Receptor,CellChatDB v1
THBS4,CD36,THBS,ECM-Receptor,CellChatDB v1
COMP,CD36,THBS,ECM-Receptor,CellChatDB v1
VWF,GP5_GP1BA_GP1BB_GP9,VWF,ECM-Receptor,CellChatDB v1
COL1A1,GP6,COLLAGEN,ECM-Receptor,CellChatDB v1
COL1A2,GP6,COLLAGEN,ECM-Receptor,CellChatDB v1
COL2A1,GP6,COLLAGEN,ECM-Receptor,CellChatDB v1
COL4A1,GP6,COLLAGEN,ECM-Receptor,CellChatDB v1
COL4A2,GP6,COLLAGEN,ECM-Receptor,CellChatDB v1
COL4A3,GP6,COLLAGEN,ECM-Receptor,CellChatDB v1
COL4A4,GP6,COLLAGEN,ECM-Receptor,CellChatDB v1
COL4A5,GP6,COLLAGEN,ECM-Receptor,CellChatDB v1
COL4A6,GP6,COLLAGEN,ECM-Receptor,CellChatDB v1
COL6A1,GP6,COLLAGEN,ECM-Receptor,CellChatDB v1
COL6A2,GP6,COLLAGEN,ECM-Receptor,CellChatDB v1
COL6A3,GP6,COLLAGEN,ECM-Receptor,CellChatDB v1
COL6A5,GP6,COLLAGEN,ECM-Receptor,CellChatDB v1
COL6A6,GP6,COLLAGEN,ECM-Receptor,CellChatDB v1
COL9A1,GP6,COLLAGEN,ECM-Receptor,CellChatDB v1
COL9A2,GP6,COLLAGEN,ECM-Receptor,CellChatDB v1
COL9A3,GP6,COLLAGEN,ECM-Receptor,CellChatDB v1
THBS1,CD47,THBS,ECM-Receptor,CellChatDB v1
THBS2,CD47,THBS,ECM-Receptor,CellChatDB v1
THBS3,CD47,THBS,ECM-Receptor,CellChatDB v1
THBS4,CD47,THBS,ECM-Receptor,CellChatDB v1
COMP,CD47,THBS,ECM-Receptor,CellChatDB v1
AGRN,DAG1,AGRN,ECM-Receptor,CellChatDB v1
HSPG2,DAG1,HSPG,ECM-Receptor,CellChatDB v1
LAMA1,DAG1,LAMININ,ECM-Receptor,CellChatDB v1
LAMA2,DAG1,LAMININ,ECM-Receptor,CellChatDB v1
LAMA3,DAG1,LAMININ,ECM-Receptor,CellChatDB v1
LAMA4,DAG1,LAMININ,ECM-Receptor,CellChatDB v1
LAMA5,DAG1,LAMININ,ECM-Receptor,CellChatDB v1
LAMB1,DAG1,LAMININ,ECM-Receptor,CellChatDB v1
LAMB2,DAG1,LAMININ,ECM-Receptor,CellChatDB v1
LAMB3,DAG1,LAMININ,ECM-Receptor,CellChatDB v1
LAMC1,DAG1,LAMININ,ECM-Receptor,CellChatDB v1
LAMC2,DAG1,LAMININ,ECM-Receptor,CellChatDB v1
LAMC3,DAG1,LAMININ,ECM-Receptor,CellChatDB v1
ANXA1,FPR2_FPR3,ANNEXIN,Secreted Signaling,CellChatDB v1
APP,CD74,APP,Cell-Cell Contact,CellChatDB v1
CADM1,CADM1,CADM,Cell-Cell Contact,CellChatDB v1
CADM3,CADM3,CADM,Cell-Cell Contact,CellChatDB v1
FCER2,ITGAM_ITGB2,CD23,Cell-Cell Contact,CellChatDB v1
FCER2,ITGAX_ITGB2,CD23,Cell-Cell Contact,CellChatDB v1
FCER2,ITGAV_ITGB3,CD23,Cell-Cell Contact,CellChatDB v1
